TIMESTAMP;PTemp;Freq(1);Freq(2);Freq(3);Freq(4);Freq(5);Freq(6);Freq(7);Freq(8);Freq(9);Freq(10);Def(1);Def(2);Def(3);Def(4);Def(5);Def(6);Def(7);Def(8);Def(9);Def(10);Temp_Extenso(1);Temp_Extenso(2);Temp_Extenso(3);Temp_Extenso(4);Temp_Extenso(5);Temp_Extenso(6);Temp_Extenso(7);Temp_Extenso(8);Temp_Extenso(9);Temp_Extenso(10)
2023-03-11 18:25:00;13.21;704.3809;968.0402;777.0268;729.3088;904.3201;668.5169;761.5248;818.5949;727.9994;718.8134;-3807.574;-3706.717;-1995.842;-2268.174;-5066.141;-5100.43;-2905.505;-2323.77;-1932.206;-3557.252;13.35361;13.40866;12.63483;12.59781;13.04245;13.00684;5.183807;8.235779;11.98535;12.56604
2023-03-11 18:35:00;13.19;704.3804;968.0399;777.0266;729.3098;904.321;668.517;761.5249;818.5951;728.0025;718.813;-3807.603;-3706.741;-1995.852;-2268.117;-5066.081;-5100.423;-2905.498;-2323.758;-1932.034;-3557.275;13.35336;13.40848;12.63474;12.59778;13.04242;13.0069;5.181244;8.242371;11.9852;12.56598
2023-03-11 18:45:00;13.19;704.3813;968.0402;777.0269;729.3103;904.321;668.5172;761.5244;818.5955;728.0058;718.8138;-3807.554;-3706.717;-1995.835;-2268.09;-5066.081;-5100.415;-2905.527;-2323.732;-1931.851;-3557.232;13.35336;13.40823;12.63452;12.59738;13.04214;13.00659;5.181244;8.239197;11.98505;12.5657
2023-03-11 18:55:00;13.19;704.3814;968.0404;777.0272;729.3126;904.3219;668.517;761.5242;818.5949;728.0076;718.8146;-3807.548;-3706.703;-1995.816;-2267.962;-5066.017;-5100.423;-2905.541;-2323.77;-1931.748;-3557.188;13.35315;13.40823;12.63449;12.59747;13.04205;13.00638;5.176636;8.23938;11.98465;12.56552
2023-03-11 19:05:00;13.19;704.3812;968.0403;777.0269;729.3149;904.3225;668.5169;761.5242;818.596;728.0104;718.8146;-3807.558;-3706.712;-1995.835;-2267.835;-5065.977;-5100.43;-2905.541;-2323.701;-1931.595;-3557.188;13.35291;13.40796;12.63437;12.59732;13.04199;13.0062;5.182587;8.237946;11.98434;12.56543
2023-03-11 19:15:00;13.16;704.3814;968.0402;777.0272;729.316;904.3227;668.5167;761.5242;818.5962;728.0122;718.8157;-3807.548;-3706.717;-1995.816;-2267.773;-5065.962;-5100.438;-2905.541;-2323.689;-1931.495;-3557.128;13.35278;13.40784;12.63403;12.59723;13.0419;13.00635;5.172394;8.239624;11.98465;12.56528
2023-03-11 19:25:00;13.19;704.3818;968.0399;777.0276;729.3178;904.3229;668.5166;761.5242;818.5962;728.0148;718.8155;-3807.528;-3706.741;-1995.795;-2267.673;-5065.95;-5100.445;-2905.541;-2323.689;-1931.352;-3557.138;13.35272;13.40768;12.63391;12.59692;13.04178;13.00616;5.170135;8.239258;11.98416;12.56497
2023-03-11 19:35:00;13.19;704.3818;968.0399;777.027;729.3192;904.324;668.5165;761.5244;818.5964;728.0166;718.8159;-3807.528;-3706.741;-1995.83;-2267.594;-5065.874;-5100.451;-2905.527;-2323.679;-1931.25;-3557.115;13.35242;13.40762;12.63376;12.59683;13.04144;13.00595;5.168182;8.234131;11.9838;12.56473
2023-03-11 19:45:00;13.16;704.3824;968.0399;777.0273;729.3204;904.3233;668.5165;761.5246;818.5964;728.0192;718.8163;-3807.496;-3706.741;-1995.814;-2267.53;-5065.921;-5100.451;-2905.517;-2323.679;-1931.104;-3557.095;13.35239;13.40738;12.63373;12.59647;13.04117;13.00574;5.16507;8.234528;11.9837;12.56458
2023-03-11 19:55:00;13.16;704.3824;968.0397;777.0275;729.3224;904.3247;668.5167;761.5245;818.5959;728.0209;718.8165;-3807.496;-3706.757;-1995.799;-2267.418;-5065.824;-5100.438;-2905.524;-2323.708;-1931.014;-3557.082;13.35205;13.40707;12.63342;12.59659;13.04117;13.00568;5.165741;8.232941;11.9837;12.5643
2023-03-11 20:05:00;13.16;704.3828;968.0394;777.0278;729.3224;904.3248;668.5164;761.5234;818.5966;728.0246;718.8166;-3807.472;-3706.776;-1995.783;-2267.418;-5065.816;-5100.455;-2905.586;-2323.663;-1930.806;-3557.078;13.3519;13.40698;12.63336;12.59634;13.04114;13.00562;5.163879;8.230011;11.98331;12.56445
2023-03-11 20:15:00;13.16;704.3837;968.0394;777.0277;729.3236;904.3251;668.5162;761.5244;818.5972;728.0271;718.8166;-3807.423;-3706.776;-1995.787;-2267.349;-5065.8;-5100.467;-2905.527;-2323.625;-1930.668;-3557.078;13.3519;13.40692;12.63321;12.59607;13.04092;13.00534;5.161133;8.229248;11.98315;12.56415
2023-03-11 20:25:00;13.16;704.3828;968.0394;777.0278;729.3247;904.3256;668.5164;761.5233;818.5971;728.0294;718.8163;-3807.472;-3706.776;-1995.783;-2267.29;-5065.762;-5100.455;-2905.591;-2323.632;-1930.539;-3557.095;13.35153;13.40674;12.63315;12.59604;13.04077;13.00525;5.162445;8.230621;11.98291;12.56384
2023-03-11 20:35:00;13.16;704.3837;968.039;777.0278;729.3258;904.3258;668.516;761.5229;818.598;728.0323;718.8166;-3807.423;-3706.807;-1995.783;-2267.228;-5065.748;-5100.477;-2905.615;-2323.574;-1930.38;-3557.078;13.35156;13.40659;12.63284;12.59576;13.04077;13.00522;5.157928;8.232666;11.98276;12.56372
2023-03-11 20:45:00;13.16;704.384;968.039;777.028;729.3268;904.3264;668.5163;761.5226;818.5993;728.0345;718.8165;-3807.41;-3706.807;-1995.768;-2267.173;-5065.707;-5100.461;-2905.634;-2323.496;-1930.258;-3557.082;13.35132;13.4064;12.63275;12.59573;13.0405;13.00507;5.159424;8.224091;11.98242;12.56351
2023-03-11 20:55:00;13.16;704.3839;968.039;777.0282;729.3281;904.3267;668.5159;761.5225;818.5989;728.0364;718.8166;-3807.414;-3706.807;-1995.759;-2267.099;-5065.686;-5100.479;-2905.636;-2323.522;-1930.153;-3557.078;13.35132;13.40637;12.63257;12.59555;13.04034;13.00507;5.158295;8.227356;11.98251;12.5632
2023-03-11 21:05:00;13.14;704.384;968.0387;777.0285;729.3293;904.3271;668.5156;761.5222;818.5998;728.0393;718.8157;-3807.41;-3706.829;-1995.74;-2267.034;-5065.659;-5100.494;-2905.655;-2323.465;-1929.989;-3557.128;13.35089;13.40616;12.63242;12.59531;13.04016;13.00467;5.154327;8.231812;11.98215;12.56305
2023-03-11 21:15:00;13.14;704.3843;968.0386;777.0286;729.3299;904.3273;668.5156;761.522;818.6002;728.041;718.817;-3807.393;-3706.838;-1995.733;-2266.999;-5065.647;-5100.494;-2905.67;-2323.439;-1929.893;-3557.054;13.35092;13.40601;12.63229;12.59515;13.04004;13.00446;5.152832;8.23349;11.98218;12.56302
2023-03-11 21:25:00;13.14;704.3846;968.0383;777.0284;729.3312;904.3276;668.5156;761.5219;818.6;728.0434;718.8168;-3807.378;-3706.857;-1995.747;-2266.929;-5065.626;-5100.494;-2905.672;-2323.453;-1929.762;-3557.067;13.3508;13.40585;12.63223;12.59506;13.03998;13.00421;5.154236;8.227386;11.98166;12.56287
2023-03-11 21:35:00;13.14;704.3847;968.0383;777.0285;729.3322;904.3276;668.5159;761.5217;818.6;728.0458;718.8166;-3807.371;-3706.857;-1995.74;-2266.87;-5065.626;-5100.479;-2905.684;-2323.453;-1929.631;-3557.078;13.35059;13.40582;12.63202;12.59485;13.03986;13.00421;5.154327;8.223053;11.98151;12.5625
2023-03-11 21:45:00;13.14;704.3848;968.0379;777.0284;729.3334;904.3282;668.5152;761.5216;818.6002;728.0483;718.8168;-3807.365;-3706.888;-1995.747;-2266.806;-5065.585;-5100.517;-2905.689;-2323.439;-1929.491;-3557.067;13.35043;13.40549;12.63184;12.59491;13.03976;13.00397;5.149475;8.223267;11.98141;12.56244
2023-03-11 21:55:00;13.14;704.385;968.0379;777.0287;729.3345;904.3287;668.5153;761.5213;818.6003;728.0506;718.8172;-3807.354;-3706.888;-1995.73;-2266.746;-5065.55;-5100.511;-2905.708;-2323.434;-1929.362;-3557.045;13.35025;13.40533;12.63153;12.59445;13.0394;13.00394;5.149048;8.226196;11.9812;12.56213
2023-03-11 22:05:00;13.14;704.3852;968.0377;777.0284;729.3356;904.329;668.515;761.5214;818.6004;728.0529;718.8172;-3807.344;-3706.903;-1995.747;-2266.684;-5065.531;-5100.526;-2905.701;-2323.427;-1929.233;-3557.045;13.34998;13.40512;12.63144;12.59448;13.03922;13.00375;5.149139;8.222473;11.9809;12.5621
2023-03-11 22:15:00;13.14;704.3853;968.0375;777.0287;729.3366;904.3295;668.5152;761.5206;818.601;728.0557;718.817;-3807.337;-3706.919;-1995.73;-2266.627;-5065.493;-5100.517;-2905.746;-2323.389;-1929.078;-3557.054;13.34973;13.40485;12.63129;12.59418;13.03897;13.00354;5.148102;8.221436;11.98056;12.56174
2023-03-11 22:25:00;13.14;704.3856;968.0375;777.0288;729.3377;904.3293;668.5155;761.521;818.6017;728.0581;718.8172;-3807.322;-3706.919;-1995.723;-2266.565;-5065.509;-5100.501;-2905.724;-2323.348;-1928.945;-3557.045;13.34973;13.40485;12.63113;12.59402;13.039;13.00366;5.142456;8.218658;11.98047;12.56177
2023-03-11 22:35:00;13.16;704.3858;968.0374;777.029;729.3388;904.3302;668.5152;761.521;818.6012;728.0607;718.8172;-3807.311;-3706.924;-1995.711;-2266.503;-5065.445;-5100.517;-2905.724;-2323.377;-1928.799;-3557.045;13.34952;13.40479;12.63116;12.59381;13.03903;13.00345;5.141022;8.216766;11.98022;12.56137
2023-03-11 22:45:00;13.14;704.3863;968.0374;777.0285;729.34;904.3298;668.5152;761.5207;818.6013;728.0625;718.8172;-3807.285;-3706.924;-1995.74;-2266.436;-5065.476;-5100.517;-2905.743;-2323.37;-1928.702;-3557.045;13.34924;13.40445;12.63068;12.59372;13.03876;13.00314;5.136841;8.217987;11.98053;12.56104
2023-03-11 22:55:00;13.14;704.3863;968.0372;777.0287;729.3407;904.3308;668.5149;761.5208;818.6017;728.065;718.8168;-3807.285;-3706.943;-1995.73;-2266.398;-5065.404;-5100.532;-2905.736;-2323.348;-1928.563;-3557.067;13.34921;13.40433;12.63052;12.5936;13.03864;13.00308;5.13855;8.22226;11.97983;12.56104
2023-03-11 23:05:00;13.14;704.3864;968.0374;777.0286;729.3422;904.3312;668.5149;761.521;818.6018;728.0679;718.8172;-3807.279;-3706.924;-1995.733;-2266.314;-5065.378;-5100.532;-2905.724;-2323.339;-1928.404;-3557.045;13.34906;13.40405;12.63055;12.59338;13.03833;13.00278;5.135284;8.223907;11.97971;12.5611
2023-03-11 23:15:00;13.14;704.3864;968.037;777.0287;729.3424;904.3315;668.5152;761.5199;818.6022;728.0705;718.8173;-3807.279;-3706.955;-1995.73;-2266.302;-5065.356;-5100.517;-2905.789;-2323.317;-1928.258;-3557.038;13.34891;13.40402;12.6304;12.59329;13.0383;13.00278;5.137512;8.220367;11.97968;12.56067
2023-03-11 23:25:00;13.14;704.3869;968.0368;777.0288;729.3437;904.3318;668.5149;761.52;818.602;728.0727;718.8173;-3807.253;-3706.969;-1995.723;-2266.233;-5065.335;-5100.532;-2905.782;-2323.329;-1928.134;-3557.038;13.34885;13.40372;12.63019;12.59299;13.03833;13.00266;5.134796;8.215851;11.97916;12.56055
2023-03-11 23:35:00;13.14;704.3874;968.0362;777.029;729.3452;904.3322;668.5148;761.5199;818.6026;728.0748;718.818;-3807.227;-3707.015;-1995.711;-2266.148;-5065.307;-5100.539;-2905.789;-2323.291;-1928.017;-3557.001;13.34866;13.40369;12.63007;12.59296;13.03809;13.00241;5.134552;8.21402;11.979;12.5603
2023-03-11 23:45:00;13.14;704.3871;968.037;777.0289;729.3459;904.3322;668.5145;761.5203;818.6023;728.077;718.8179;-3807.243;-3706.955;-1995.718;-2266.109;-5065.307;-5100.55;-2905.765;-2323.31;-1927.894;-3557.008;13.34839;13.40344;12.62982;12.59265;13.03769;13.00238;5.129211;8.209381;11.97873;12.56003
2023-03-11 23:55:00;13.14;704.3871;968.0368;777.029;729.3469;904.3327;668.5148;761.5205;818.6028;728.0792;718.8182;-3807.243;-3706.969;-1995.711;-2266.052;-5065.273;-5100.539;-2905.753;-2323.279;-1927.772;-3556.991;13.34845;13.40338;12.62979;12.59268;13.03778;13.00204;5.128235;8.211426;11.97858;12.55984
2023-03-12 00:05:00;13.14;704.3874;968.0364;777.0294;729.3482;904.3328;668.515;761.5202;818.6033;728.0815;718.8182;-3807.227;-3707;-1995.687;-2265.981;-5065.264;-5100.526;-2905.772;-2323.248;-1927.648;-3556.991;13.34799;13.40326;12.62961;12.59262;13.03745;13.00217;5.126892;8.208954;11.97842;12.55978
2023-03-12 00:15:00;13.14;704.3882;968.0367;777.029;729.3494;904.3333;668.5148;761.5206;818.6023;728.0831;718.8189;-3807.184;-3706.979;-1995.711;-2265.914;-5065.23;-5100.539;-2905.746;-2323.31;-1927.555;-3556.951;13.34784;13.40305;12.62958;12.59222;13.03763;13.00208;5.127441;8.20755;11.97842;12.55963
2023-03-12 00:25:00;13.14;704.3882;968.0364;777.0291;729.3503;904.3342;668.5148;761.5209;818.6029;728.0861;718.8186;-3807.184;-3707;-1995.704;-2265.866;-5065.168;-5100.539;-2905.732;-2323.272;-1927.391;-3556.967;13.34778;13.40292;12.62912;12.59216;13.03735;13.00192;5.126007;8.205536;11.97812;12.55933
2023-03-12 00:35:00;13.14;704.3884;968.0362;777.0294;729.3509;904.3348;668.5146;761.5206;818.6031;728.0892;718.8184;-3807.17;-3707.015;-1995.687;-2265.831;-5065.13;-5100.548;-2905.746;-2323.26;-1927.221;-3556.978;13.3476;13.40265;12.629;12.59201;13.03732;13.00168;5.124298;8.206818;11.97818;12.55933
2023-03-12 00:45:00;13.16;704.3887;968.036;777.0294;729.352;904.3356;668.5146;761.5204;818.6036;728.0915;718.8189;-3807.157;-3707.029;-1995.687;-2265.771;-5065.075;-5100.548;-2905.76;-2323.229;-1927.09;-3556.951;13.34741;13.4025;12.62881;12.59183;13.03717;13.00153;5.123871;8.206238;11.97772;12.55902
2023-03-12 00:55:00;13.16;704.3885;968.0359;777.0292;729.353;904.3355;668.5149;761.521;818.6034;728.0934;718.8184;-3807.167;-3707.036;-1995.702;-2265.714;-5065.08;-5100.532;-2905.724;-2323.241;-1926.985;-3556.978;13.34723;13.40231;12.62866;12.59167;13.03699;13.00125;5.123352;8.210388;11.9776;12.55872
2023-03-12 01:05:00;13.16;704.389;968.0357;777.0295;729.354;904.3361;668.5148;761.5209;818.6035;728.0959;718.8189;-3807.141;-3707.051;-1995.683;-2265.659;-5065.037;-5100.539;-2905.732;-2323.234;-1926.847;-3556.951;13.34717;13.40219;12.62848;12.59158;13.03671;13.00119;5.124878;8.207489;11.9772;12.55859
2023-03-12 01:15:00;13.14;704.3895;968.0359;777.0294;729.3548;904.3368;668.5148;761.5217;818.6031;728.098;718.8186;-3807.112;-3707.036;-1995.687;-2265.614;-5064.989;-5100.539;-2905.684;-2323.26;-1926.728;-3556.967;13.34692;13.40192;12.62836;12.59146;13.03656;13.0011;5.120819;8.205933;11.97708;12.55841
2023-03-12 01:25:00;13.16;704.3892;968.0362;777.0294;729.3562;904.3372;668.5145;761.5218;818.6038;728.1002;718.8188;-3807.127;-3707.015;-1995.687;-2265.537;-5064.961;-5100.55;-2905.679;-2323.215;-1926.606;-3556.958;13.3468;13.40192;12.62833;12.59109;13.03647;13.00095;5.119232;8.205383;11.97696;12.55826
2023-03-12 01:35:00;13.14;704.3896;968.0358;777.0297;729.357;904.3379;668.5148;761.522;818.6034;728.1026;718.819;-3807.108;-3707.041;-1995.668;-2265.492;-5064.916;-5100.539;-2905.67;-2323.241;-1926.475;-3556.947;13.34659;13.40149;12.62805;12.59109;13.03629;13.00085;5.118073;8.209564;11.97687;12.55807
2023-03-12 01:45:00;13.16;704.3898;968.0358;777.0304;729.3578;904.3384;668.515;761.5222;818.6035;728.105;718.8193;-3807.099;-3707.041;-1995.628;-2265.447;-5064.882;-5100.526;-2905.655;-2323.234;-1926.342;-3556.93;13.3465;13.4014;12.62799;12.59091;13.03619;13.0007;5.117096;8.208862;11.97662;12.55795
2023-03-12 01:55:00;13.16;704.39;968.0357;777.0299;729.3583;904.339;668.515;761.5226;818.6042;728.108;718.8191;-3807.086;-3707.051;-1995.656;-2265.421;-5064.839;-5100.526;-2905.634;-2323.191;-1926.177;-3556.941;13.34619;13.40134;12.62787;12.59082;13.03604;13.00052;5.117889;8.206543;11.97617;12.55777
2023-03-12 02:05:00;13.16;704.3903;968.0357;777.03;729.3595;904.3389;668.5147;761.523;818.6036;728.1106;718.8186;-3807.069;-3707.051;-1995.649;-2265.354;-5064.844;-5100.542;-2905.608;-2323.229;-1926.029;-3556.967;13.34616;13.40112;12.62766;12.59061;13.03586;13.00046;5.114899;8.203766;11.97617;12.55753
2023-03-12 02:15:00;13.14;704.3905;968.0353;777.0303;729.3606;904.3399;668.5148;761.5234;818.6036;728.1135;718.8187;-3807.06;-3707.082;-1995.635;-2265.292;-5064.775;-5100.539;-2905.586;-2323.229;-1925.867;-3556.96;13.34592;13.40118;12.62744;12.59042;13.0358;13.00003;5.112457;8.20285;11.97583;12.5574
2023-03-12 02:25:00;13.16;704.3907;968.0357;777.03;729.3614;904.3404;668.5146;761.5242;818.6035;728.1159;718.8189;-3807.049;-3707.051;-1995.649;-2265.247;-5064.742;-5100.548;-2905.541;-2323.234;-1925.736;-3556.951;13.34567;13.40085;12.62735;12.59033;13.03555;12.99994;5.112976;8.204102;11.97552;12.55707
2023-03-12 02:35:00;13.16;704.3906;968.0357;777.0303;729.3618;904.3407;668.515;761.5244;818.6036;728.118;718.8186;-3807.052;-3707.051;-1995.635;-2265.223;-5064.72;-5100.526;-2905.527;-2323.229;-1925.619;-3556.967;13.34561;13.40073;12.62726;12.59015;13.03546;12.99985;5.109528;8.203003;11.97559;12.55679
2023-03-12 02:45:00;13.16;704.391;968.0355;777.0305;729.3629;904.3418;668.5148;761.5245;818.6036;728.121;718.8186;-3807.033;-3707.065;-1995.621;-2265.163;-5064.646;-5100.539;-2905.524;-2323.229;-1925.455;-3556.967;13.34546;13.40063;12.62695;12.59;13.03534;12.99994;5.111694;8.204559;11.97552;12.55676
2023-03-12 02:55:00;13.16;704.3913;968.0359;777.0305;729.3637;904.3423;668.5146;761.5248;818.6035;728.1238;718.8184;-3807.017;-3707.036;-1995.621;-2265.118;-5064.613;-5100.548;-2905.505;-2323.234;-1925.298;-3556.978;13.34528;13.40036;12.62695;12.58984;13.03516;12.99969;5.111511;8.199524;11.97559;12.55655
2023-03-12 03:05:00;13.16;704.3912;968.0355;777.0308;729.3648;904.3425;668.5147;761.5255;818.6038;728.1268;718.8179;-3807.023;-3707.065;-1995.604;-2265.058;-5064.594;-5100.542;-2905.462;-2323.215;-1925.133;-3557.008;13.34515;13.40027;12.6268;12.58975;13.03494;12.99936;5.111633;8.199097;11.9751;12.55637
2023-03-12 03:15:00;13.16;704.3917;968.0355;777.0309;729.3655;904.3433;668.5149;761.5261;818.6042;728.1293;718.8184;-3806.994;-3707.065;-1995.599;-2265.02;-5064.539;-5100.532;-2905.427;-2323.191;-1924.992;-3556.978;13.34509;13.40018;12.6265;12.58939;13.03494;12.9993;5.110718;8.198364;11.97467;12.55624
2023-03-12 03:25:00;13.16;704.3919;968.0357;777.031;729.3658;904.3434;668.5149;761.5263;818.604;728.1315;718.8183;-3806.983;-3707.051;-1995.592;-2265.003;-5064.537;-5100.532;-2905.417;-2323.203;-1924.871;-3556.984;13.3447;13.39987;12.6265;12.58914;13.03482;12.9993;5.104919;8.203308;11.97467;12.55609
2023-03-12 03:35:00;13.19;704.3926;968.0353;777.031;729.3669;904.3446;668.5145;761.5268;818.604;728.1343;718.8183;-3806.948;-3707.082;-1995.592;-2264.941;-5064.451;-5100.55;-2905.388;-2323.203;-1924.716;-3556.984;13.34457;13.39981;12.6261;12.58923;13.03458;12.99887;5.105255;8.198547;11.97421;12.55576
2023-03-12 03:45:00;13.19;704.3926;968.0354;777.031;729.3679;904.345;668.5147;761.5267;818.6042;728.1362;718.818;-3806.948;-3707.072;-1995.592;-2264.884;-5064.427;-5100.542;-2905.396;-2323.191;-1924.606;-3557.001;13.34439;13.39951;12.62582;12.58893;13.03461;12.99887;5.104706;8.198944;11.97433;12.55557
2023-03-12 03:55:00;13.19;704.3924;968.0354;777.0314;729.3683;904.3457;668.5148;761.5274;818.6042;728.1388;718.8186;-3806.957;-3707.072;-1995.571;-2264.863;-5064.377;-5100.539;-2905.353;-2323.191;-1924.463;-3556.967;13.34424;13.39941;12.62595;12.58887;13.03436;12.99884;5.106171;8.193146;11.97409;12.55551
2023-03-12 04:05:00;13.19;704.3923;968.0354;777.0312;729.3699;904.3464;668.5148;761.5274;818.6042;728.1408;718.8184;-3806.964;-3707.072;-1995.583;-2264.775;-5064.329;-5100.539;-2905.353;-2323.191;-1924.351;-3556.978;13.34415;13.39917;12.62573;12.58868;13.03406;12.99847;5.097198;8.190491;11.97379;12.55521
2023-03-12 04:15:00;13.19;704.3924;968.0357;777.0316;729.3703;904.3468;668.5146;761.528;818.6044;728.1428;718.8187;-3806.957;-3707.051;-1995.556;-2264.751;-5064.301;-5100.548;-2905.317;-2323.179;-1924.239;-3556.96;13.34409;13.39905;12.62564;12.5885;13.03427;12.99841;5.097534;8.194061;11.97366;12.55515
2023-03-12 04:25:00;13.19;704.3932;968.0352;777.0313;729.371;904.3475;668.5145;761.5286;818.6042;728.1452;718.8185;-3806.915;-3707.086;-1995.573;-2264.715;-5064.253;-5100.55;-2905.281;-2323.191;-1924.108;-3556.974;13.34375;13.39883;12.62549;12.58835;13.03403;12.99823;5.098572;8.197052;11.97351;12.55475
2023-03-12 04:35:00;13.19;704.393;968.0357;777.0316;729.3719;904.3476;668.5144;761.5286;818.6042;728.1475;718.8184;-3806.925;-3707.051;-1995.556;-2264.663;-5064.246;-5100.558;-2905.281;-2323.191;-1923.979;-3556.978;13.34369;13.39874;12.62531;12.58832;13.03366;12.99817;5.101135;8.196381;11.97366;12.55478
2023-03-12 04:45:00;13.19;704.3933;968.0349;777.0317;729.3727;904.3484;668.5144;761.5292;818.6045;728.1495;718.8189;-3806.908;-3707.11;-1995.552;-2264.62;-5064.191;-5100.558;-2905.25;-2323.172;-1923.87;-3556.951;13.34354;13.39859;12.625;12.58795;13.03375;12.99799;5.101013;8.197815;11.97299;12.5545
2023-03-12 04:55:00;13.19;704.3936;968.0349;777.0322;729.374;904.3493;668.514;761.5293;818.6042;728.1514;718.8188;-3806.892;-3707.11;-1995.521;-2264.546;-5064.126;-5100.579;-2905.243;-2323.191;-1923.762;-3556.958;13.34323;13.39838;12.62497;12.58777;13.03342;12.9978;5.101715;8.204559;11.9729;12.55444
2023-03-12 05:05:00;13.19;704.3935;968.0349;777.0317;729.3744;904.3494;668.5143;761.5296;818.604;728.1536;718.8189;-3806.899;-3707.11;-1995.552;-2264.524;-5064.12;-5100.563;-2905.226;-2323.203;-1923.641;-3556.951;13.34305;13.39825;12.62485;12.58774;13.03336;12.99765;5.096558;8.201294;11.97284;12.55423
2023-03-12 05:15:00;13.19;704.3941;968.0349;777.0319;729.3756;904.3506;668.5142;761.5299;818.6047;728.1558;718.8193;-3806.865;-3707.11;-1995.537;-2264.458;-5064.039;-5100.567;-2905.207;-2323.16;-1923.519;-3556.93;13.34283;13.39807;12.62463;12.58746;13.03336;12.99765;5.098846;8.197327;11.97247;12.55408
2023-03-12 05:25:00;13.19;704.3941;968.0349;777.032;729.3762;904.3506;668.5144;761.5297;818.6042;728.1577;718.819;-3806.865;-3707.11;-1995.535;-2264.422;-5064.039;-5100.558;-2905.219;-2323.191;-1923.412;-3556.947;13.34286;13.39792;12.62448;12.58743;13.0329;12.9975;5.098053;8.202454;11.97217;12.55359
2023-03-12 05:35:00;13.19;704.3943;968.0352;777.0324;729.377;904.3517;668.514;761.5302;818.604;728.1593;718.8192;-3806.856;-3707.086;-1995.509;-2264.379;-5063.962;-5100.579;-2905.19;-2323.203;-1923.326;-3556.934;13.34259;13.39761;12.62433;12.58713;13.03305;12.99738;5.092957;8.20224;11.97235;12.55353
2023-03-12 05:45:00;13.21;704.3944;968.0353;777.032;729.3773;904.3519;668.5139;761.53;818.6044;728.161;718.8193;-3806.85;-3707.082;-1995.535;-2264.362;-5063.945;-5100.583;-2905.2;-2323.179;-1923.231;-3556.93;13.34229;13.39767;12.62418;12.58707;13.03275;12.99719;5.091431;8.207703;11.97232;12.55328
2023-03-12 05:55:00;13.21;704.3948;968.0346;777.0322;729.3778;904.3526;668.514;761.5304;818.6043;728.1625;718.8193;-3806.83;-3707.132;-1995.521;-2264.333;-5063.9;-5100.579;-2905.178;-2323.184;-1923.15;-3556.93;13.3421;13.39734;12.62405;12.58676;13.03268;12.9971;5.09256;8.199371;11.97174;12.55331
2023-03-12 06:05:00;13.19;704.3946;968.0349;777.032;729.3793;904.3529;668.5142;761.5305;818.6044;728.1645;718.8195;-3806.839;-3707.11;-1995.535;-2264.252;-5063.878;-5100.567;-2905.171;-2323.179;-1923.038;-3556.917;13.34222;13.39734;12.62387;12.58682;13.03256;12.99704;5.090454;8.201874;11.97144;12.55313
2023-03-12 06:15:00;13.21;704.3949;968.0346;777.0323;729.38;904.3532;668.5139;761.5309;818.6042;728.1665;718.8198;-3806.824;-3707.132;-1995.516;-2264.212;-5063.857;-5100.583;-2905.15;-2323.191;-1922.926;-3556.901;13.34195;13.39709;12.62363;12.58658;13.03229;12.99667;5.08725;8.197266;11.97131;12.55292
2023-03-12 06:25:00;13.19;704.3953;968.0349;777.0322;729.3805;904.3538;668.5137;761.5306;818.6044;728.1677;718.8204;-3806.8;-3707.11;-1995.521;-2264.186;-5063.817;-5100.594;-2905.169;-2323.179;-1922.857;-3556.871;13.3418;13.39679;12.62347;12.58643;13.03207;12.99664;5.085358;8.194275;11.97104;12.5527
2023-03-12 06:35:00;13.21;704.3953;968.0342;777.0322;729.381;904.354;668.5138;761.531;818.604;728.1693;718.8204;-3806.8;-3707.163;-1995.521;-2264.157;-5063.802;-5100.588;-2905.143;-2323.203;-1922.768;-3556.871;13.34174;13.39673;12.62338;12.58636;13.03192;12.99661;5.087708;8.196686;11.97095;12.55243
2023-03-12 06:45:00;13.21;704.3951;968.0351;777.0317;729.382;904.3546;668.5135;761.531;818.6049;728.1708;718.8206;-3806.813;-3707.096;-1995.552;-2264.1;-5063.762;-5100.604;-2905.143;-2323.146;-1922.687;-3556.856;13.34137;13.39667;12.62317;12.586;13.03192;12.99628;5.085358;8.195343;11.97058;12.55228
2023-03-12 06:55:00;13.21;704.3954;968.0348;777.0319;729.3831;904.3553;668.5135;761.5313;818.6042;728.1718;718.821;-3806.796;-3707.117;-1995.537;-2264.038;-5063.714;-5100.604;-2905.126;-2323.191;-1922.63;-3556.837;13.34113;13.39633;12.62286;12.58606;13.03186;12.99619;5.083801;8.195801;11.97055;12.55225
2023-03-12 07:05:00;13.21;704.3959;968.0346;777.0323;729.3843;904.3558;668.5136;761.532;818.6049;728.1738;718.821;-3806.77;-3707.132;-1995.516;-2263.974;-5063.681;-5100.598;-2905.088;-2323.146;-1922.518;-3556.837;13.34131;13.39615;12.62286;12.58572;13.03149;12.99603;5.080231;8.192749;11.97046;12.55176
2023-03-12 07:15:00;13.21;704.3958;968.0338;777.0317;729.3855;904.356;668.5136;761.532;818.605;728.175;718.8212;-3806.773;-3707.191;-1995.552;-2263.907;-5063.664;-5100.598;-2905.088;-2323.141;-1922.454;-3556.823;13.34088;13.39594;12.62286;12.58557;13.03149;12.99591;5.082794;8.192322;11.96997;12.55197
